-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-1.785,-0.33811,1.1088,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.188,0.21111,1.6103,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,0.19807,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.6973,-1.2012,0.25575,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-0.47476,0.60513,2.0043,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,0.22265,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,2.0595,-2.9281,-2.9281,-2.1523,-0.65625,0.83981,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,-1.3035,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-0.6446,0.31256,1.2697,2.3983,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.36423,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,-0.1082,1.4426,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,2.9954,-0.81444,0.14272,1.0999,1.9983,2.8185,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,0.59631,-0.05526,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.2813,-0.48658,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,0.14687,-1.1081,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.2293,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0261,0.37456,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.31552,-0.44998,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,0.79018,-0.46476,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.477,0.8272,0.16891,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,0.57837,-0.12771,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,2.5273,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.3642,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,2.5422,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,1.0027,0.17854,-1.0764,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,1.0236,2.1373,1.9335,1.2836,0.62338,1.4554,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,-0.16778,2.5273,-0.26837,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27842,-0.43762,-0.70167,2.5422,-1.2298,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,2.2801,1.4561,0.79698,3.0077,-0.73799,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.2568,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.7509,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8049,2.7542,2.1152,2.6528,1.0236,2.2934,2.1373,2.1373,2.1373,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,-0.22046,-0.27075,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.2802,-0.55092,-0.82164,-1.0868,-1.3508,-1.4303,-1.4303,-1.4303,0.71839,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,2.2801,1.4561,1.4561,3.0077,3.0077,3.0077,3.0077,3.0077,3.0077,3.0077,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,1.9709,-1.4224,-1.4224,-1.0649,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.1152,2.1152,2.1152,2.1152,2.1152,2.1152,2.1152,2.1373,2.1373,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,-0.22284,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.37984,-0.65056,-0.92128,-1.192,0.71839,0.71839,0.71839,0.71839,0.71839,0.71839,0.71839,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,-2.9281,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,2.0595,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,1.4561,3.0077,3.0077,3.0077,3.0077,3.0077,3.0077,3.0077,3.0077,3.0077,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,-1.4224,1.9709,1.9709,1.9709,1.9709,1.9709,1.9709,1.9709,-0.028376,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.9954,2.2191,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.8555,2.1152,2.1152,2.1152,2.1152,2.1152,2.1152,2.1152,2.1152,2.1152,2.1373,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,1.4554,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,-0.12771,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,0.57837,-0.22585,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.27119,-0.47949,-0.75021,0.71839,0.71839,0.71839,0.71839,0.71839,0.71839,0.71839,0.71839,0.71839,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303,-1.4303
